_id,playerId,gameId,createdAt,data.tangram,data.group,data.id,data.text,data.loadingNextRound,data.community,data.engaged,data.correctness,data.english,data.human,data.newpartner,data.strategy,data.fair,data.feedback,data.satisfied,data.workedWell,data.perspective,data.chatComfort,data.chatUseful,data.events,data.ownGroup
3SFaJELhujkGa9bzj,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:28:09Z,/experiment/tangram_C.png,red,redC,A person with their arms wide open as if they're flying or falling,true,,,,,,,,,,,,,,,,blue
acDRBs24QPkXPCLSq,x4r9AsazSkNHCe6Wp,McAxQaPM2oXcMmW7j,2021-01-21T20:28:24Z,/experiment/tangram_D.png,blue,blueD,standing up has a book on their hands,true,,,,,,,,,,,,,,,,blue
gqTyAtCaQZwq5oJ3f,7JJAKXuh3Hiaimf2o,McAxQaPM2oXcMmW7j,2021-01-21T20:28:25Z,/experiment/tangram_C.png,red,redC,"man falling or flying, arms in the air.",true,,,,,,,,,,,,,,,,blue
mpm27ZfD6WGYhqKhq,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:28:30Z,/experiment/tangram_H.png,blue,blueH,"it looks like a baby\n",true,,,,,,,,,,,,,,,,red
KDaJKuaf9KAYeGAWX,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:28:31Z,/experiment/tangram_A.png,red,redA,"A person with one leg up and looking down at it\n",true,,,,,,,,,,,,,,,,blue
2C3cobCuSuoPZML68,x4r9AsazSkNHCe6Wp,McAxQaPM2oXcMmW7j,2021-01-21T20:28:35Z,/experiment/tangram_C.png,blue,blueC,"arms wide open, looks like flying",true,,,,,,,,,,,,,,,,blue
r3sSEAcaLAQbgQ78i,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:28:45Z,/experiment/tangram_F.png,red,redF,"Looks like a man looking at his knees, a fat guy",true,,,,,,,,,,,,,,,,red
PwhCcqiPhDoPsh4gy,7JJAKXuh3Hiaimf2o,McAxQaPM2oXcMmW7j,2021-01-21T20:28:49Z,/experiment/tangram_D.png,red,redD,"arms in front like he's praying, holding a bowl or a book.",true,,,,,,,,,,,,,,,,blue
ZCn7CXYZghZgYEkTS,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:28:49Z,/experiment/tangram_G.png,blue,blueG,"man with hands behind his back\n",true,,,,,,,,,,,,,,,,red
2N3y6sazAx7GdQtaJ,x4r9AsazSkNHCe6Wp,McAxQaPM2oXcMmW7j,2021-01-21T20:28:50Z,/experiment/tangram_B.png,blue,blueB,"looks like a rabbit/mouse, is kneeling down on the floor",true,,,,,,,,,,,,,,,,blue
tBRPDwtezQjvY8H2F,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:28:54Z,/experiment/tangram_E.png,blue,blueE,bunny,true,,,,,,,,,,,,,,,,red
WnMrEZdg2ofaMks5e,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:28:56Z,/experiment/tangram_C.png,blue,blueC,A person with their arms wide open as if they're flying or falling,true,,,,,,,,,,,,,,,,blue
9Ka4iBM9iLNnpTtEp,x4r9AsazSkNHCe6Wp,McAxQaPM2oXcMmW7j,2021-01-21T20:29:03Z,/experiment/tangram_A.png,blue,blueA,"looks like kicking something, standing up in one leg",true,,,,,,,,,,,,,,,,blue
eeMRGy4G9t6heg6Q9,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:29:04Z,/experiment/tangram_F.png,blue,blueF,man doing crunches,true,,,,,,,,,,,,,,,,red
cE98r9cYf6T56gXqi,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:29:05Z,/experiment/tangram_F.png,red,redF,human looking at his knee,true,,,,,,,,,,,,,,,,red
ZDhFqnECC3cFYfN6k,7JJAKXuh3Hiaimf2o,McAxQaPM2oXcMmW7j,2021-01-21T20:29:06Z,/experiment/tangram_A.png,red,redA,"man walking, one foot in the air, looking down.",true,,,,,,,,,,,,,,,,blue
J8QktMY4gtxPYJnB7,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:29:09Z,/experiment/tangram_A.png,blue,blueA,A person with one leg up looking down at it,true,,,,,,,,,,,,,,,,blue
4iymwTj7waR82suXW,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:29:11Z,/experiment/tangram_H.png,red,redH,baby,true,,,,,,,,,,,,,,,,red
eFHa8iLEkroCXEkB7,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:29:14Z,/experiment/tangram_H.png,blue,blueH,It's a baby or directly looking at you person,true,,,,,,,,,,,,,,,,red
Skz9AZQwnJPmGM63b,7JJAKXuh3Hiaimf2o,McAxQaPM2oXcMmW7j,2021-01-21T20:29:18Z,/experiment/tangram_B.png,red,redB,woman kneeling or a mouse,true,,,,,,,,,,,,,,,,blue
ZRQgGTudvCBZ4pDYT,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:29:19Z,/experiment/tangram_F.png,red,redF,man exercising,true,,,,,,,,,,,,,,,,red
keZ6nMyXmG6SvbiAy,M5FpZRWdf7kXwh7M6,McAxQaPM2oXcMmW7j,2021-01-21T20:29:20Z,,,,,,blue,10,yes,yes,no,no,describe in simple terms,worth slightly more,sometimes it said incorrect before I'd writen something or chosen an image,somewhatSatisfied,agree,,,yes,,
DBfhSriKqu28pAyrk,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:29:24Z,/experiment/tangram_E.png,red,redE,human looking on the right side,true,,,,,,,,,,,,,,,,red
MyLJguA9oF7scbySe,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:29:25Z,/experiment/tangram_E.png,red,redE,bunny,true,,,,,,,,,,,,,,,,red
t4hvubxG9m4R5xsD2,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:29:25Z,/experiment/tangram_E.png,red,redE,"Looks a mix between a bunny and a person, it is looking to the right side and the body looks like a mountain going down to the right.",true,,,,,,,,,,,,,,,,red
fAfi2wCWWThmuDwt6,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:29:29Z,/experiment/tangram_D.png,blue,blueD,A person standing straight holding something like a book or a bowl,true,,,,,,,,,,,,,,,,blue
4gjdCgvmZ93dm8RZd,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:29:36Z,/experiment/tangram_H.png,red,redH,Looks like a baby with a star on his head,true,,,,,,,,,,,,,,,,red
whT3pny3C5N7NLTw8,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:29:37Z,/experiment/tangram_G.png,red,redG,man with hand behind his back,true,,,,,,,,,,,,,,,,red
25si9MZzGyDeC8ps6,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:29:37Z,/experiment/tangram_B.png,blue,blueB,A person on their knees,true,,,,,,,,,,,,,,,,blue
K7hrDnjKpNSRMzQpt,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:29:42Z,/experiment/tangram_H.png,red,redH,Human looking us.,true,,,,,,,,,,,,,,,,red
YhF4b2XWZ2btKNmFB,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:30:02Z,/experiment/tangram_G.png,red,redG,Human with arm at back,true,,,,,,,,,,,,,,,,red
MqarKW6ajFNuvy7uq,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:30:02Z,/experiment/tangram_G.png,red,redG,Looks like a person looking at the left with his arms behind his back.,true,,,,,,,,,,,,,,,,red
JDMKwFwo4FSXMvDEC,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:30:07Z,/experiment/tangram_F.png,blue,blueF,"Sitting, looking left person, exercising or looking at his knees",true,,,,,,,,,,,,,,,,red
DPpFjuiQjpi53shyG,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:30:20Z,/experiment/tangram_F.png,blue,blueF,human sitting and see his knee,true,,,,,,,,,,,,,,,,red
FRbEG9hFXtSHtxNuC,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:30:35Z,/experiment/tangram_G.png,blue,blueG,Human at the arm on the back,true,,,,,,,,,,,,,,,,red
4Ef6LeZxzztnGFyPe,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:30:43Z,/experiment/tangram_E.png,blue,blueE,bunny/rabbit looking right,true,,,,,,,,,,,,,,,,red
bZk4sTtpQPSEYvKxA,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:30:45Z,/experiment/tangram_E.png,blue,blueE,Human looking on the right side,true,,,,,,,,,,,,,,,,red
ZkqBMdJ8fskunovSy,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:30:45Z,/experiment/tangram_E.png,blue,blueE,"Looks like a bunny mixed with a person, it has two ears and his looking to the right with the body of a mountain sliding to the right",true,,,,,,,,,,,,,,,,red
RFBWTjqCpLz3CLesh,x4r9AsazSkNHCe6Wp,McAxQaPM2oXcMmW7j,2021-01-21T20:30:46Z,,,,,,blue,9,yes,no,yes,yes,clue words of everyday objects that looked like the game,yes it is,"I believe the responses were having trouble being delivered, it took too much time to receive a message",verySatisfied,stronglyAgree,,,yes it was,,
g52RDMDKrFfuGpkYu,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:30:53Z,/experiment/tangram_H.png,blue,blueH,Human looking us,true,,,,,,,,,,,,,,,,red
Z6x7T8xqNM4Ad6y6y,7JJAKXuh3Hiaimf2o,McAxQaPM2oXcMmW7j,2021-01-21T20:30:54Z,,,,,,red,10,yes,no,yes,yes,describe as best as possible in few words.,yes.,"sometimes there was a glitch where after the answer was given as correct,  it would appear as incorrect for a second before going on to the next one.",verySatisfied,stronglyAgree,,,yes.,,
fBz8oDBzt5RocxzB7,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:31:03Z,/experiment/tangram_G.png,blue,blueG,Looks like a person looking to the left with his arms behind his back to the right.,true,,,,,,,,,,,,,,,,red
dLMZWfjPP5HFAF44C,6v99ZbwvusCpYH4wr,McAxQaPM2oXcMmW7j,2021-01-21T20:31:25Z,,,,,,blue,9,yes,no,yes,yes,I tried to keep my sentences short,Yes,Sometimes right before the rounds changed there would be a glitch for a few seconds saying I got the image wrong,verySatisfied,stronglyAgree,,,Yes,,
QWsTTEequjWKkEYr8,QzbYDCJLpA454ptia,9wpj9KkiFEADFNfx8,2021-01-21T20:31:34Z,,,,,,red,5,yes,no,yes,yes,it was easy so we just named those pictures and we were writing the same descriptions,yes,waiting time the lobby was too long,somewhatSatisfied,agree,,,yes,,
zkXYbf5QvYPRcqsSf,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:31:36Z,/experiment/tangram_G.png,blue,blueG,dog/rabbit looking left or a person with arms behind his back,true,,,,,,,,,,,,,,,,red
5fjgTyS4SEwExkN9Q,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:31:38Z,/experiment/tangram_F.png,blue,blueF,"Looks like a fat man looking at his knees, the head is tilted to the left the legs are on the left side too",true,,,,,,,,,,,,,,,,red
fKCtthqmQNMWWYNMx,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:31:47Z,/experiment/tangram_H.png,blue,blueH,Looks like a baby with a star on his head,true,,,,,,,,,,,,,,,,red
rB3LxkufSbLrncjfF,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:32:04Z,/experiment/tangram_E.png,red,redE,Bunny/rabbit looking right,true,,,,,,,,,,,,,,,,red
SsmgswKRHSvve4Jx5,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:29Z,/experiment/tangram_B.png,blue,blueB,Guy on his knee/sitting,true,,,,,,,,,,,,,,,,blue
uoPboKbzcZs3oZrFP,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:39Z,/experiment/tangram_A.png,blue,blueA,1 leg/foot up,true,,,,,,,,,,,,,,,,blue
6oDQXhmCxa2eN8Gnu,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:46Z,/experiment/tangram_C.png,blue,blueC,Arms up like a bird,true,,,,,,,,,,,,,,,,blue
mgv3CgxNHQc9DeEQq,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:32:46Z,/experiment/tangram_G.png,red,redG,dog/rabbit looking left or a person with arms behind his back,true,,,,,,,,,,,,,,,,red
7K2CTJQT2QnHStMNB,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:47Z,/experiment/tangram_B.png,red,redB,Looks like praying angel or woman sitting,true,,,,,,,,,,,,,,,,blue
zCif4sC5qQ85fSws4,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:48Z,/experiment/tangram_B.png,blue,blueB,sitting woman,true,,,,,,,,,,,,,,,,blue
A4JMEs6vAcqoHcPBT,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:53Z,/experiment/tangram_D.png,blue,blueD,Pope with hands to the front,true,,,,,,,,,,,,,,,,blue
sNBWRYdyptuEM354Z,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:56Z,/experiment/tangram_C.png,blue,blueC,hands up in the air,true,,,,,,,,,,,,,,,,blue
h76XmryLn7yzYka82,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:32:57Z,/experiment/tangram_C.png,blue,blueC,hands in the air,true,,,,,,,,,,,,,,,,blue
8kkrAu2k72tu246Ba,CTWQ52YTATppdzer5,9wpj9KkiFEADFNfx8,2021-01-21T20:33:02Z,,,,,,red,10,yes,yes,yes,yes,Using the same describing words for everyone,Yes.,No.,verySatisfied,stronglyAgree,,,Very easy.,,
8aQfzu6PKr4TNwynC,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:04Z,/experiment/tangram_C.png,red,redC,Arms up looks like a bird,true,,,,,,,,,,,,,,,,blue
BYJT3LtaRPJwBcCw9,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:06Z,/experiment/tangram_D.png,red,redD,"Man standing still with hands in front, looks like pope",true,,,,,,,,,,,,,,,,blue
XXvzBirQEYq65R4Tb,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:08Z,/experiment/tangram_A.png,blue,blueA,leg up,true,,,,,,,,,,,,,,,,blue
napbXvvgxFJqBE6Wh,seW6HvhD9zC4ToSZy,9wpj9KkiFEADFNfx8,2021-01-21T20:33:08Z,,,,,,red,8,yes,no,yes,yes,I described the picture as accurately as possible,yes,no,somewhatSatisfied,agree,,,yes,,
nHzs2tZLagtA8kvH9,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:08Z,/experiment/tangram_A.png,blue,blueA,one leg up,true,,,,,,,,,,,,,,,,blue
XAqEHA2PWnoS2Crvr,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:12Z,/experiment/tangram_D.png,red,redD,Pope with hands to the front,true,,,,,,,,,,,,,,,,blue
Xhz3tJunTKziChgER,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:16Z,/experiment/tangram_B.png,blue,blueB,woman sitting,true,,,,,,,,,,,,,,,,blue
7sSkc6uhLh5W6JaM5,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:16Z,/experiment/tangram_A.png,red,redA,Dancing man with one leg up,true,,,,,,,,,,,,,,,,blue
Yxro6KHMxeAcMwRq9,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:16Z,/experiment/tangram_D.png,blue,blueD,pope standing,true,,,,,,,,,,,,,,,,blue
ehRYecoEmsTubq7K7,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:33:27Z,/experiment/tangram_H.png,red,redH,Baby or person directly looking at you,true,,,,,,,,,,,,,,,,red
EwaXd9eJ2xtQRHkSM,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:28Z,/experiment/tangram_B.png,red,redB,Guy with knee on the ground,true,,,,,,,,,,,,,,,,blue
MEc9rpkXPE9xSpxHM,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:28Z,/experiment/tangram_C.png,red,redC,hands up,true,,,,,,,,,,,,,,,,blue
ysi7kuLMEeankWpGE,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:33Z,/experiment/tangram_D.png,blue,blueD,hands in front hrizontially,true,,,,,,,,,,,,,,,,blue
jW43WbXyeLFzjimDg,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:33Z,/experiment/tangram_C.png,red,redC,"Looks like a falling person, with two hands up, no legs visible",true,,,,,,,,,,,,,,,,blue
AfJN4QbFZSqgwDt3C,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:36Z,/experiment/tangram_A.png,red,redA,Guy with 1 leg/foot up,true,,,,,,,,,,,,,,,,blue
XAwmifHc6ufMrqa3u,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:37Z,/experiment/tangram_D.png,red,redD,standing pope,true,,,,,,,,,,,,,,,,blue
pL6eWP89PBhsR5NRN,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:46Z,/experiment/tangram_B.png,red,redB,sitting,true,,,,,,,,,,,,,,,,blue
ycD9PCvRfiWQMXFbD,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:50Z,/experiment/tangram_C.png,red,redC,hands up in the air,true,,,,,,,,,,,,,,,,blue
cWKCYWzXkJopmuhXb,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:51Z,/experiment/tangram_B.png,blue,blueB,Woman sitting or praying angel,true,,,,,,,,,,,,,,,,blue
G4iuZF53TRamWf7JC,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:54Z,/experiment/tangram_A.png,red,redA,carry flag,true,,,,,,,,,,,,,,,,blue
HS8SaZ9q6oDRfL8rb,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:33:58Z,/experiment/tangram_A.png,blue,blueA,Dancing man with one leg up,true,,,,,,,,,,,,,,,,blue
WwApYEFcCz7aHdGWs,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:11Z,/experiment/tangram_C.png,blue,blueC,"falling man, no legs visible, two hands up in the air",true,,,,,,,,,,,,,,,,blue
NkGbMoz6i4qEdgwds,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:34:20Z,/experiment/tangram_G.png,red,redG,Dancing woman,true,,,,,,,,,,,,,,,,red
MobjjXXif3KrkpLZp,o7sPurKB299KjuJK5,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:24Z,/experiment/tangram_D.png,blue,blueD,man standing still with hands in front of him,true,,,,,,,,,,,,,,,,blue
mwDabMRNoAdXBiDof,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:25Z,/experiment/tangram_B.png,red,redB,woman sitting,true,,,,,,,,,,,,,,,,blue
vp2eBzHM3NvwR9QeY,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:34:29Z,/experiment/tangram_E.png,red,redE,Bunny,true,,,,,,,,,,,,,,,,red
NfSwyrnJsP9pFNHtc,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:34:29Z,/experiment/tangram_H.png,red,redH,legless man / alphabet i,true,,,,,,,,,,,,,,,,red
cRhfLMpy2rqqY8pTR,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:34:32Z,/experiment/tangram_G.png,red,redG,dancing emoji,true,,,,,,,,,,,,,,,,red
4DyMmzH8QvqaMT9ey,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:34:36Z,/experiment/tangram_H.png,red,redH,Legless and armless man,true,,,,,,,,,,,,,,,,red
X5RMmJgPwiQWNR7MX,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:34:37Z,/experiment/tangram_E.png,red,redE,bunny,true,,,,,,,,,,,,,,,,red
LpDN44QA9PLJeQMQE,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:34:43Z,/experiment/tangram_F.png,red,redF,sad man sitting facing left,true,,,,,,,,,,,,,,,,red
KqosuhxM99aCNywWD,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:34:43Z,/experiment/tangram_G.png,red,redG,dancing woman,true,,,,,,,,,,,,,,,,red
hdZ22tBPqAns7xfay,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:47Z,/experiment/tangram_D.png,red,redD,man standing with the hands in the front horizontially,true,,,,,,,,,,,,,,,,blue
kEgDDbNBsuyRsPWLH,QzpwtyuzRYiem3fSe,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:49Z,,,,,,blue,10,yes,no,yes,yes,helpful,sure,no,somewhatSatisfied,agree,,,yes,,
yQKiEaCbWCPGndckF,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:34:49Z,/experiment/tangram_F.png,red,redF,Sad man sitting looking leff,true,,,,,,,,,,,,,,,,red
NbSGTPGyRPWY4xv6Z,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:34:51Z,/experiment/tangram_F.png,red,redF,sad man facing left,true,,,,,,,,,,,,,,,,red
mwgmENS8ZYbMGhHG7,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:34:55Z,/experiment/tangram_H.png,red,redH,"legless man, alphabet letter i",true,,,,,,,,,,,,,,,,red
mp5Zg9SguGuBQ8shn,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:34:56Z,/experiment/tangram_G.png,blue,blueG,Woman dancing in dress,true,,,,,,,,,,,,,,,,red
oFPbkdAoMgCPZY4wy,FtMMLpE3SZ6PtDBSr,JP4KRrdASPaZ6Yooo,2021-01-21T20:34:57Z,,,,,,blue,10,yes,no,yes,yes,Compare the figures to human bodies,Yes 0.03 per right guess is very fair,"No, everything went alright",verySatisfied,stronglyAgree,,,"Yes, very easy to use",,
Cqtdc8qTRuabnMgQS,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:35:00Z,/experiment/tangram_F.png,blue,blueF,sad man facing left,true,,,,,,,,,,,,,,,,red
sytjzB5K4wK6cXCJu,AQ7Rw7b42BTvhgRbJ,9wpj9KkiFEADFNfx8,2021-01-21T20:35:00Z,/experiment/tangram_F.png,red,redF,Exercising person looking left or sitting person looking at his knees,true,,,,,,,,,,,,,,,,red
LeyaAX8sFKNW6ERk4,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:35:01Z,/experiment/tangram_E.png,blue,blueE,Bunny,true,,,,,,,,,,,,,,,,red
PHf8N7oRxonWpAdJS,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:01Z,/experiment/tangram_E.png,blue,blueE,Sad bunny,true,,,,,,,,,,,,,,,,red
extuu4GDooeyk2gG7,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:09Z,/experiment/tangram_H.png,blue,blueH,"Legless and armless man\n",true,,,,,,,,,,,,,,,,red
jZfucANXcSDxpSAMd,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:35:10Z,/experiment/tangram_E.png,red,redE,sad bunny sitting facing right,true,,,,,,,,,,,,,,,,red
LgTGPvhYAdRRJT3Tp,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:35:14Z,/experiment/tangram_F.png,blue,blueF,Sitting sad man looking left,true,,,,,,,,,,,,,,,,red
rXfAeoEzihioAKLxa,k6aatfn6D3cGqmLKj,JP4KRrdASPaZ6Yooo,2021-01-21T20:35:14Z,/experiment/tangram_A.png,red,redA,man with the one leg up carrying a flag,true,,,,,,,,,,,,,,,,blue
WeLX6TjpxoKX2B4wk,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:14Z,/experiment/tangram_F.png,blue,blueF,Sad man,true,,,,,,,,,,,,,,,,red
MCyGEptngF3w6oTsP,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:35:16Z,/experiment/tangram_E.png,blue,blueE,bunny sitting and facing right,true,,,,,,,,,,,,,,,,red
7r7qGcBeopoq94ugZ,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:21Z,/experiment/tangram_F.png,red,redF,Sad man,true,,,,,,,,,,,,,,,,red
QB82JYfz9hAi5oqLB,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:35:22Z,/experiment/tangram_H.png,blue,blueH,Legless and armless man,true,,,,,,,,,,,,,,,,red
tQ8qf4WQ7AX5ciot6,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:35:22Z,/experiment/tangram_G.png,blue,blueG,dancing emoji,true,,,,,,,,,,,,,,,,red
oFNsMdapCjAeJv9YX,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:35:24Z,/experiment/tangram_H.png,blue,blueH,"legless man, alphabet letter i",true,,,,,,,,,,,,,,,,red
kg8kEmHea9dcZWhQo,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:27Z,/experiment/tangram_E.png,red,redE,"sad bunny\n",true,,,,,,,,,,,,,,,,red
FznbHjMPtWepKYuGB,s8yg6tepLJ69GuzxQ,cGNuegcWYpFzhERdS,2021-01-21T20:35:27Z,/experiment/tangram_G.png,blue,blueG,Dancing woman,true,,,,,,,,,,,,,,,,red
xtDWKkftaWkuwP8Sa,8ALKyt78tFfcichK5,cGNuegcWYpFzhERdS,2021-01-21T20:35:32Z,/experiment/tangram_H.png,blue,blueH,legless man / alphabet i,true,,,,,,,,,,,,,,,,red
GKzGjDr3ryJuRBaYn,n2YifJ8rKzFZHWFnE,cGNuegcWYpFzhERdS,2021-01-21T20:35:33Z,/experiment/tangram_G.png,blue,blueG,"dancing emoji, dancing woman",true,,,,,,,,,,,,,,,,red
iowFR5x2mcPgjs2Qt,5DC2WsGji9n2GFJbt,cGNuegcWYpFzhERdS,2021-01-21T20:35:42Z,/experiment/tangram_G.png,red,redG,dancing woman in dress,true,,,,,,,,,,,,,,,,red
